	docid	citation
1969	e05-117.html	Louise Corriveau and Thomas Clark. 2005. Introduction to the Grenville Province: a geological and mineral resources perspective derived from government and academic research initiatives. Canadian Journal of Earth Sciences.42(10): 1637-1642. https://doi.org/10.1139/e05-117
1970	cjes-2021-0162.html	Marie A. Kieffer, Christophe Scheffer, Benoît Quesnel, Pierre Bedeaux, Georges Beaudoin, Lucie Mathieu, and Damien Gaboury. 2022. Fluid sources and mineralizing processes in greenstone belts: a stable isotope (O, H) comparison between the weakly mineralized Moly-Desgagné–Guercheville system and Val-d’Or orogenic gold deposits, Canada. Canadian Journal of Earth Sciences.59(10): 722-743. https://doi.org/10.1139/cjes-2021-0162
1971	e06-023.html	R B Hrabi and A R Cruden. 2006. Structure of the Archean English River subprovince: implications for the tectonic evolution of the western Superior Province, Canada. Canadian Journal of Earth Sciences.43(7): 947-966. https://doi.org/10.1139/e06-023
1972	e92-175.html	E. H. Chown, Réal Daigneault, Wulf Mueller, and J. K. Mortensen. 1992. Tectonic evolution of the Northern Volcanic Zone, Abitibi belt, Quebec. Canadian Journal of Earth Sciences.29(10): 2211-2225. https://doi.org/10.1139/e92-175
1973	e96-063.html	D. L. Southwick and Val W. Chandler. 1996. Block and shear-zone architecture of the Minnesota River Valley subprovince: implications for late Archean accretionary tectonics. Canadian Journal of Earth Sciences.33(6): 831-847. https://doi.org/10.1139/e96-063
1974	e85-085.html	Rolf W. Mathewes, J. S. Vogel, J. R. Southon, and D. E. Nelson. 1985. Accelerator radiocarbon date confirms early deglaciation of the Queen Charlotte Islands. Canadian Journal of Earth Sciences.22(5): 790-791. https://doi.org/10.1139/e85-085
1975	cjes-2016-0152.html	Babatunde John Olanipekun and Karem Azmy. 2018. In situ geochemical characterization of pyrite crystals in burial dolomites of St. George Group carbonates. Canadian Journal of Earth Sciences.55(5): 536-544. https://doi.org/10.1139/cjes-2016-0152
1976	cjes-2019-0080.html	Arthur Menier, Régis Roy, Grant Harrison, Ryan W. Zerff, and Dwayne Kinar. 2020. Relationship between rock physical properties and spectral mineralogy applied to exploration for an unconformity-related uranium deposit (Saskatchewan, Canada). Canadian Journal of Earth Sciences.57(11): 1349-1364. https://doi.org/10.1139/cjes-2019-0080
1977	e11-047.html	ZhangShunxin, TarrantGlen A., and BarnesChristopher R.. 2011. Upper Ordovician conodont biostratigraphy and the age of the Collingwood Member, southern Ontario, Canada. Canadian Journal of Earth Sciences.48(11): 1497-1522. https://doi.org/10.1139/e11-047
1978	cjes-2018-0059.html	Sebastian Scorrer, Karem Azmy, and Svend Stouge. 2019. Carbon-isotope stratigraphy of the Furongian Berry Head Formation (Port au Port Group) and Tremadocian Watts Bight Formation (St. George Group), western Newfoundland, and the correlative significance. Canadian Journal of Earth Sciences.56(3): 223-234. https://doi.org/10.1139/cjes-2018-0059
1979	e01-012.html	G D Osborn, B J Robinson, and B H Luckman. 2001. Holocene and latest Pleistocene fluctuations of Stutfield Glacier, Canadian Rockies. Canadian Journal of Earth Sciences.38(8): 1141-1155. https://doi.org/10.1139/e01-012
1980	E10-042.html	Ivan R.BarkerI.R. Barker, Desmond E.MoserD.E. Moser, Sandra L.KamoS.L. Kamo, and A. GuyPlintA.G. Plint. 2011. High-precision U&#x2013;Pb zircon ID&#x2013;TIMS dating of two regionally extensive bentonites: Cenomanian Stage, Western Canada Foreland Basin. Canadian Journal of Earth Sciences.48(2): 543-556. https://doi.org/10.1139/E10-042
1981	e00-111.html	A Plouffe and V M Levson. 2001. Late Quaternary glacial and interglacial environments of the Nechako River - Cheslatta Lake area, central British Columbia. Canadian Journal of Earth Sciences.38(4): 719-731. https://doi.org/10.1139/e00-111
1982	e00-102.html	Victor M Levson. 2001. Quaternary geology of the Babine porphyry copper district: implications for geochemical exploration. Canadian Journal of Earth Sciences.38(4): 733-749. https://doi.org/10.1139/e00-102
1983	e86-031.html	J. M. Ryder and B. Thomson. 1986. Neoglaciation in the southern Coast Mountains of British Columbia: chronology prior to the late Neoglacial maximum. Canadian Journal of Earth Sciences.23(3): 273-287. https://doi.org/10.1139/e86-031
1984	e94-152.html	Paul J. Umhoefer, Margaret E. Rusmore, and G. J. Woodsworth. 1994. Contrasting tectono-stratigraphy and structure in the Coast Belt near Chilko Lake, British Columbia: unrelated terranes or an arc – back-arc transect?. Canadian Journal of Earth Sciences.31(11): 1700-1713. https://doi.org/10.1139/e94-152
1985	e96-081.html	Philip R Hill. 1996. Late Quaternary sequence stratigraphy of the Mackenzie Delta. Canadian Journal of Earth Sciences.33(7): 1053-1074. https://doi.org/10.1139/e96-081
1986	e85-075.html	L. M. Parson, D. G. Masson, C. D. Pelton, and A. C. Grant. 1985. Seismic stratigraphy and structure of the east Canadian continental margin between 41 and 52°N. Canadian Journal of Earth Sciences.22(5): 686-703. https://doi.org/10.1139/e85-075
1987	e05-059.html	David JW Piper, Adam WA Macdonald, Stephen Ingram, Graham L Williams, and Curtis McCall. 2005. Late Cenozoic architecture of the St. Pierre Slope. Canadian Journal of Earth Sciences.42(11): 1987-2000. https://doi.org/10.1139/e05-059
1988	e04-001.html	David Sharpe, André Pugin, Susan Pullan, and John Shaw. 2004. Regional unconformities and the sedimentary architecture of the Oak Ridges Moraine area, southern Ontario. Canadian Journal of Earth Sciences.41(2): 183-198. https://doi.org/10.1139/e04-001
1989	e01-026.html	Thomas Funck, Keith E Louden, and Ian D Reid. 2001. Crustal structure of the Grenville Province in southeastern Labrador from refraction seismic data: evidence for a high-velocity lower crustal wedge. Canadian Journal of Earth Sciences.38(10): 1463-1478. https://doi.org/10.1139/e01-026
1990	e80-072.html	C. J. Yorath. 1980. The Apollo structure in Tofino Basin, Canadian Pacific continental shelf. Canadian Journal of Earth Sciences.17(6): 758-775. https://doi.org/10.1139/e80-072
1991	e83-101.html	P. B. Robertson and J. F. Sweeney. 1983. Haughton impact structure: structural and morphological aspects. Canadian Journal of Earth Sciences.20(7): 1134-1151. https://doi.org/10.1139/e83-101
1992	cjes-2019-0075.html	D. Anders, G.R. Osinski, R.A.F. Grieve, E.A. Pilles, A. Pentek, and D. Smith. 2020. Origin and formation of Metabreccia in the Parkin Offset Dike, Sudbury impact structure, Canada. Canadian Journal of Earth Sciences.57(11): 1324-1336. https://doi.org/10.1139/cjes-2019-0075
1993	e94-157.html	Bradley D. Ritts and John P. Grotzinger. 1994. Depositional facies and detrital composition of the Paleoproterozoic Et-Then Group, N.W.T., Canada: sedimentary response to intracratonic indentation. Canadian Journal of Earth Sciences.31(12): 1763-1778. https://doi.org/10.1139/e94-157
1994	e17-007.html	E. A. Christiansen and E. Karl Sauer. 1997. The Dirt Hills structure: an ice-thrust feature in southern Saskatchewan, Canada. Canadian Journal of Earth Sciences.34(1): 76-85. https://doi.org/10.1139/e17-007
1995	e99-099.html	D F Gale, S B Lucas, and J M Dixon. 1999. Structural relations between the polydeformed Flin Flon arc assemblage and Missi Group sedimentary rocks, Flin Flon area, Manitoba and Saskatchewan. Canadian Journal of Earth Sciences.36(11): 1901-1915. https://doi.org/10.1139/e99-099
1996	e91-037.html	W. S. Shanks and W. M. Schwerdtner. 1991. Structural analysis of the central and southwestern Sudbury Structure, Southern Province, Canadian Shield. Canadian Journal of Earth Sciences.28(3): 411-430. https://doi.org/10.1139/e91-037
1997	e91-149.html	W. S. Shanks and W. M. Schwerdtner. 1991. Crude quantitative estimates of the original northwest–southeast dimension of the Sudbury Structure, south-central Canadian Shield. Canadian Journal of Earth Sciences.28(10): 1677-1686. https://doi.org/10.1139/e91-149
1998	e95-122.html	Ron M. Clowes, Colin A. Zelt, John R. Amor, and Robert M. Ellis. 1995. Lithospheric structure in the southern Canadian Cordillera from a network of seismic refraction lines. Canadian Journal of Earth Sciences.32(10): 1485-1513. https://doi.org/10.1139/e95-122
1999	e94-095.html	Matthew H. Salisbury and David M. Fountain. 1994. The seismic velocity and Poisson's ratio structure of the Kapuskasing uplift from laboratory measurements. Canadian Journal of Earth Sciences.31(7): 1052-1063. https://doi.org/10.1139/e94-095
2000	E09-030.html	KyoTanoueK. Tanoue, Hai-LuYouH. You, and PeterDodsonP. Dodson. 2009. Comparative anatomy of selected basal ceratopsian dentitions. Canadian Journal of Earth Sciences.46(6): 425-439. https://doi.org/10.1139/E09-030
2001	e11-022.html	HaywardNathan and CalvertAndrew J.. 2011. Interpretation of structures in the southeastern Nechako Basin, British Columbia, from seismic reflection, well log, and potential field data. Canadian Journal of Earth Sciences.48(6): 1000-1020. https://doi.org/10.1139/e11-022
2002	e92-040.html	H. Karin Michel, K. E. Louden, F. Marillier, and I. Reid. 1992. The seismic velocity structure of northern Appalachian crust around western Newfoundland. Canadian Journal of Earth Sciences.29(3): 462-478. https://doi.org/10.1139/e92-040
2003	e01-020.html	J Kim Welford, Ron M Clowes, Robert M Ellis, George D Spence, Isa Asudeh, and Zoltan Hajnal. 2001. Lithospheric structure across the craton-Cordilleran transition of northeastern British Columbia. Canadian Journal of Earth Sciences.38(8): 1169-1189. https://doi.org/10.1139/e01-020
2004	e86-093.html	C. C. Smart and D. C. Ford. 1986. Structure and function of a conduit aquifer. Canadian Journal of Earth Sciences.23(7): 919-929. https://doi.org/10.1139/e86-093
2005	e95-138.html	R. D. Hyndman. 1995. The Lithoprobe corridor across the Vancouver Island continental margin: the structural and tectonic consequences of subduction. Canadian Journal of Earth Sciences.32(10): 1777-1802. https://doi.org/10.1139/e95-138
2006	e05-076.html	Olivier Rieppel, Johannes Müller, and Jun Liu. 2005. Rostral structure in Thalattosauria (Reptilia, Diapsida). Canadian Journal of Earth Sciences.42(12): 2081-2086. https://doi.org/10.1139/e05-076
2007	e83-065.html	R. M. Ellis, G. D. Spence, R. M. Clowes, D. A. Waldron, I. F. Jones, A. G. Green, D. A. Forsyth, J. A. Mair, M. J. Berry, R. F. Mereu, E. R. Kanasewich, G. L. Cumming, Z. Hajnal, R. D. Hyndman, G. A. McMechan, and B. D. Loncarevic. 1983. The Vancouver Island Seismic Project: a co-CRUST onshore&#x2013;offshore study of a convergent margin. Canadian Journal of Earth Sciences.20(5): 719-741. https://doi.org/10.1139/e83-065
2008	cjes-2021-0117.html	Greg A. Oldenborger, Naomi Short, and Anne-Marie LeBlanc. 2022. Permafrost thaw sensitivity prediction using surficial geology, topography, and remote-sensing imagery: a data-driven neural network approach. Canadian Journal of Earth Sciences.59(11): 897-913. https://doi.org/10.1139/cjes-2021-0117
2009	e84-129.html	M. J. Ranger, R. K. Pickerill, and D. Flllion. 1984. Lithostratigraphy of the Cambrian? – Lower Ordovician Bell Island and Wabana groups of Bell, Little Bell, and Kellys islands, Conception Bay, eastern Newfoundland. Canadian Journal of Earth Sciences.21(11): 1245-1261. https://doi.org/10.1139/e84-129
2010	E07-045.html	JisuoJinJ. Jin. 2008. Environmental control on temporal and spatial differentiation of Early Silurian pentameride brachiopod communities, Anticosti Island, eastern Canada. Canadian Journal of Earth Sciences.45(2): 159-187. https://doi.org/10.1139/E07-045
2011	cjes-2019-0226.html	Bradley J. Galloway, Keith Dewing, Benoit Beauchamp, and William Matthews. 2021. Upper Paleozoic stratigraphy and detrital zircon geochronology along the northwest margin of the Sverdrup Basin, Arctic Canada: insight into the paleogeographic and tectonic evolution of Crockerland. Canadian Journal of Earth Sciences.58(2): 164-187. https://doi.org/10.1139/cjes-2019-0226
2012	e17-131.html	Stig M. Bergström, Warren D. Huff, Dennis R. Kolata, and Michael J. Melchin. 1997. Occurrence and significance of Silurian K-bentonite beds at Arisaig, Nova Scotia, eastern Canada. Canadian Journal of Earth Sciences.34(12): 1630-1643. https://doi.org/10.1139/e17-131
2013	cjes-2015-0222.html	Olle Hints, Petra Tonarová, and André Desrochers. 2016. Late Ordovician jaw-bearing polychaetes from Anticosti Island, eastern Canada, and their biogeographic significance. Canadian Journal of Earth Sciences.53(7): 731-738. https://doi.org/10.1139/cjes-2015-0222
2014	cjes-2021-0029.html	John R. Graham and Nancy R. Riggs. 2022. A Lower Devonian age for the Corvock Granite and its significance for the structural history of South Mayo and the Laurentian margin of western Ireland. Canadian Journal of Earth Sciences.59(1): 1-11. https://doi.org/10.1139/cjes-2021-0029
2015	e06-061.html	Dyanna M Czeck, Stephanie M Maes, Claire L Sturm, and Elizabeth M Fein. 2006. Assessment of the relationship between emplacement of the Algoman plutons and regional deformation in the Rainy Lake region, Ontario. Canadian Journal of Earth Sciences.43(11): 1653-1671. https://doi.org/10.1139/e06-061
2016	e02-033.html	Michael D Higgins, Mohcine Ider, and Otto van Breemen. 2002. U-Pb ages of plutonism, wollastonite formation, and deformation in the central part of the Lac-Saint-Jean anorthosite suite. Canadian Journal of Earth Sciences.39(7): 1093-1105. https://doi.org/10.1139/e02-033
2017	e11-019.html	HaggartJames W., MahoneyJ. Brian, ForgetteMichelle, CarterElizabeth S., Schröder-AdamsClaudia J., MacLaurinCatherine I., and SweetArthur R.. 2011. Paleoenvironmental and chronological constraints on the Mount Tatlow succession, British Columbia: first recognition of radiolarian and foraminiferal faunas in the Intermontane Cretaceous back-arc basins of western Canada. Canadian Journal of Earth Sciences.48(6): 952-972. https://doi.org/10.1139/e11-019
2018	e98-029.html	M D Thomas and E I Tanczyk. 1999. Magnetic properties and modelling: Lithoprobe seismic reflection line 7C, southern Kisseynew Gneiss Belt, Trans-Hudson Orogen. Canadian Journal of Earth Sciences.36(2): 175-183. https://doi.org/10.1139/e98-029
2019	e00-004.html	Louise Corriveau and Otto van Breemen. 2000. Docking of the Central Metasedimentary Belt to Laurentia in geon 12: evidence from the 1.17-1.16 Ga Chevreuil intrusive suite and host gneisses, Quebec. Canadian Journal of Earth Sciences.37(2-3): 253-269. https://doi.org/10.1139/e00-004
2020	e06-114.html	A Kate Souders and Carol D Frost. 2006. In suspect terrane? Provenance of the late Archean Phantom Lake metamorphic suite, Sierra Madre, Wyoming. Canadian Journal of Earth Sciences.43(10): 1557-1577. https://doi.org/10.1139/e06-114
2021	cjes-2012-0158.html	ArchibaldD.B., BarrS.M., MurphyJ.B., WhiteC.E., MacHattieT.G., EscarragaE.A., HamiltonM.A., and McFarlaneC.R.M.. 2013. Field relationships, petrology, age, and tectonic setting of the Late Cambrian–Ordovician West Barneys River Plutonic Suite, southern Antigonish Highlands, Nova Scotia, Canada. Canadian Journal of Earth Sciences.50(7): 727-745. https://doi.org/10.1139/cjes-2012-0158
2022	e06-085.html	Patricia A Meyer and Carolyn H Eyles. 2007. Nature and origin of sediments infilling poorly defined buried bedrock valleys adjacent to the Niagara Escarpment, southern Ontario, Canada. Canadian Journal of Earth Sciences.44(1): 89-105. https://doi.org/10.1139/e06-085
2023	e91-162.html	Nan-Hai Zhang and Maurice-K. Seguin. 1991. The Chazy Group, St. Lawrence Lowlands: anisotropy of magnetic susceptibility. Canadian Journal of Earth Sciences.28(11): 1827-1833. https://doi.org/10.1139/e91-162
2024	cjes-2012-0098.html	PenkalskiPaul and BlowsWilliam T.. 2013. Scolosaurus cutleri (Ornithischia: Ankylosauria) from the Upper Cretaceous Dinosaur Park Formation of Alberta, Canada. Canadian Journal of Earth Sciences.50(2): 171-182. https://doi.org/10.1139/cjes-2012-0098
2025	e95-139.html	Frederick A. Cook. 1995. Lithospheric processes and products in the southern Canadian Cordillera: a Lithoprobe perspective. Canadian Journal of Earth Sciences.32(10): 1803-1824. https://doi.org/10.1139/e95-139
2026	e99-062.html	D E Boerner, B Milkereit, and A Davidson. 2000. Geoscience impact: a synthesis of studies of the Sudbury Structure. Canadian Journal of Earth Sciences.37(2-3): 477-501. https://doi.org/10.1139/e99-062
2027	e90-179.html	Glenn W. Berger, John L. Luternauer, and John J. Clague. 1990. Zeroing tests and application of thermoluminescence dating to Fraser River delta sediments. Canadian Journal of Earth Sciences.27(12): 1737-1745. https://doi.org/10.1139/e90-179
2028	e85-182.html	G. W. Berger. 1985. Thermoluminescence dating applied to a thin winter varve of the late glacial South Thompson silt, south-central British Columbia. Canadian Journal of Earth Sciences.22(11): 1736-1739. https://doi.org/10.1139/e85-182
2029	e83-175.html	J. M. Dixon and J. M. Summers. 1983. Patterns of total and incremental strain in subsiding troughs: experimental centrifuged. models of inter-diapir synclines. Canadian Journal of Earth Sciences.20(12): 1843-1861. https://doi.org/10.1139/e83-175
2030	e80-153.html	Rolf W. Mathewes and John A. Westgate. 1980. Bridge River tephra: revised distribution and significance for detecting old carbon errors in radiocarbon dates of limnic sediments in southern British Columbia. Canadian Journal of Earth Sciences.17(11): 1454-1461. https://doi.org/10.1139/e80-153
2031	e92-149.html	Dennis Brown, Taoby Rivers, and Tom Calon. 1992. A structural analysis of a metamorphic fold–thrust belt, northeast Gagnon terrane, Grenville Province. Canadian Journal of Earth Sciences.29(9): 1915-1927. https://doi.org/10.1139/e92-149
2032	e03-023.html	Jason S Anderson, Robert L Carroll, and Timothy B Rowe. 2003. New information on Lethiscus stocki (Tetrapoda: Lepospondyli: Aistopoda) from high-resolution computed tomography and a phylogenetic analysis of Aistopoda. Canadian Journal of Earth Sciences.40(8): 1071-1083. https://doi.org/10.1139/e03-023
2033	cjes-2018-0046.html	Peter Tschirhart, William A. Morris, John Mims, and Hernan Ugalde. 2019. Applying laterally varying density corrections to ground gravity and airborne gravity gradiometry data: a case study from the Bathurst Mining Camp. Canadian Journal of Earth Sciences.56(5): 493-503. https://doi.org/10.1139/cjes-2018-0046
2034	e07-063.html	Adrian S.HickinA.S. Hickin, BenKerrB. Kerr, Derek G.TurnerD.G. Turner, and Tom E.BarchynT.E. Barchyn. 2008. Mapping Quaternary paleovalleys and drift thickness using petrophysical logs, northeast British Columbia, Fontas map sheet, NTS 94I. Canadian Journal of Earth Sciences.45(5): 577-591. https://doi.org/10.1139/e07-063
2035	e06-135.html	T A Arsenault, John J Clague, and R W Mathewes. 2007. Late Holocene vegetation and climate change at Moraine Bog, Tiedemann Glacier, southern Coast Mountains, British Columbia. Canadian Journal of Earth Sciences.44(5): 707-719. https://doi.org/10.1139/e06-135
2036	e98-057.html	Simon J Braddy and Andrew RC Milner. 1998. A large arthropod trackway from the Gaspé Sandstone Group (Middle Devonian) of eastern Canada. Canadian Journal of Earth Sciences.35(10): 1116-1122. https://doi.org/10.1139/e98-057
2037	e00-037.html	Andreas Prokoph, Anthony D Fowler, and R Timothy Patterson. 2001. Periodically forced self-organization in the long-term evolution of planktic foraminifera. Canadian Journal of Earth Sciences.38(2): 293-308. https://doi.org/10.1139/e00-037
2038	e95-124.html	Frederick A. Cook. 1995. The reflection Moho beneath the southern Canadian Cordillera. Canadian Journal of Earth Sciences.32(10): 1520-1530. https://doi.org/10.1139/e95-124
2039	cjes-2019-0128.html	Kendra I. Lennie, Chris F. Mansky, and Jason S. Anderson. 2020. New Crassigyrinus-like fibula from the Tournaisian (earliest Carboniferous) of Nova Scotia. Canadian Journal of Earth Sciences.57(11): 1365-1369. https://doi.org/10.1139/cjes-2019-0128
2040	cjes-2015-0062.html	Pierre Jutras, Jason R. McLeod, and John Utting. 2015. Sedimentology of the lower Serpukhovian (upper Mississippian) Mabou Group in the Cumberland Basin of eastern Canada: tectonic, halokinetic, and climatic implications. Canadian Journal of Earth Sciences.52(12): 1150-1168. https://doi.org/10.1139/cjes-2015-0062
2041	cjes-2018-0256.html	Cyril Aubert, Morteza Djamali, Matthew Jones, Hamid Lahijani, Nick Marriner, Abdolmajid Naderi-Beni, Arash Sharifi, Philippe Ponel, and Emmanuel Gandouin. 2019. A major hydrobiological change in Dasht-e Arjan Wetland (southwestern Iran) during the late glacial – early Holocene transition revealed by subfossil chironomids. Canadian Journal of Earth Sciences.56(8): 848-856. https://doi.org/10.1139/cjes-2018-0256
2042	cjes-2018-0169.html	Nazif Şahin and Demir Altiner. 2019. Testing of Permian – Lower Triassic stratigraphic data in a half-graben/tilt-block system: evidence for the initial rifting phase in Antalya Nappes. Canadian Journal of Earth Sciences.56(11): 1262-1283. https://doi.org/10.1139/cjes-2018-0169
2043	e06-073.html	S J McCuaig and M C Roberts. 2006. Nass River on the move: radar facies analysis of glaciofluvial sedimentation and its response to sea-level change in northwestern British Columbia. Canadian Journal of Earth Sciences.43(11): 1733-1746. https://doi.org/10.1139/e06-073
2044	e86-167.html	Bruce E. Broster. 1986. Till variability and compositional stratification: examples from the Port Huron lobe. Canadian Journal of Earth Sciences.23(11): 1823-1841. https://doi.org/10.1139/e86-167
2045	e06-121.html	Ming-ko Woo, Michael Mollinga, and Sharon L Smith. 2007. Climate warming and active layer thaw in the boreal and tundra environments of the Mackenzie Valley. Canadian Journal of Earth Sciences.44(6): 733-743. https://doi.org/10.1139/e06-121
2046	e2012-058.html	JamiesonR.A., HartG.G., ChapmanG.G., and TobeyN.W.. 2012. The contact aureole of the South Mountain Batholith in Halifax, Nova Scotia: geology, mineral assemblages, and isograds. Canadian Journal of Earth Sciences.49(11): 1280-1296. https://doi.org/10.1139/e2012-058
2047	e81-166.html	H. W. Tipper. 1981. Offset of an upper Pliensbachian geographic zonation in the North American Cordillera by transcurrent movement. Canadian Journal of Earth Sciences.18(12): 1788-1792. https://doi.org/10.1139/e81-166
2048	cjes-2016-0034.html	Robert G. Way and Antoni G. Lewkowicz. 2016. Modelling the spatial distribution of permafrost in Labrador–Ungava using the temperature at the top of permafrost. Canadian Journal of Earth Sciences.53(10): 1010-1028. https://doi.org/10.1139/cjes-2016-0034
2049	e94-122.html	B. S. Norford and M. G. Mihalynuk. 1994. Evidence of the Pacific Faunal Province in the northern Alexander Terrane, recognition of two Middle Ordovician graptolite zones in northwestern British Columbia. Canadian Journal of Earth Sciences.31(9): 1389-1396. https://doi.org/10.1139/e94-122
2050	e86-105.html	L. C. Struik. 1986. Imbricated terranes of the Cariboo gold belt with correlations and implications for tectonics in southeastern British Columbia. Canadian Journal of Earth Sciences.23(8): 1047-1061. https://doi.org/10.1139/e86-105
2051	cjes-2018-0039.html	Michelle J. Markley, Steven R. Dunn, Michael J. Jercinovic, William H. Peck, and Michael L. Williams. 2018. Monazite U–Th–Pb geochronology of the Central Metasedimentary Belt Boundary Zone (CMBbz), Grenville Province, Ontario Canada. Canadian Journal of Earth Sciences.55(9): 1063-1078. https://doi.org/10.1139/cjes-2018-0039
2052	e94-154.html	James E. Evans and R. John Ristow Jr.. 1994. Depositional history of the southeastern outcrop belt of the Chuckanut Formation: implications for the Darrington &#x2013; Devil's Mountain and Straight Creek fault zones, Washington (U.S.A.). Canadian Journal of Earth Sciences.31(12): 1727-1743. https://doi.org/10.1139/e94-154
2053	e92-140.html	Simon Hanmer and Sally McEachern. 1992. Kinematical and rheological evolution of a crustal-scale ductile thrust zone, Central Metasedimentary Belt, Grenville orogen, Ontario. Canadian Journal of Earth Sciences.29(8): 1779-1790. https://doi.org/10.1139/e92-140
2054	e04-035.html	K E Ashton, J F Lewry, L M Heaman, R P Hartlaub, M R Stauffer, and H T Tran. 2005. The Pelican Thrust Zone: basal detachment between the Archean Sask Craton and Paleoproterozoic Flin Flon Glennie Complex, western Trans-Hudson Orogen. Canadian Journal of Earth Sciences.42(4): 685-706. https://doi.org/10.1139/e04-035
2055	E10-054.html	Emerald J.EricksonE.J. Erickson. 2010. Structural and kinematic analysis of the Shagawa Lake shear zone, Superior Province, northern Minnesota: implications for the role of vertical versus horizontal tectonics in the Archean. Canadian Journal of Earth Sciences.47(12): 1463-1479. https://doi.org/10.1139/E10-054
2056	cjes-2015-0007.html	Nicholas Culshaw and Carla Dickson. 2015. Cape St. Marys shear zone and the Halifax Group – Rockville Notch Group disconformity, southwestern Nova Scotia: structural development and tectonic significance. Canadian Journal of Earth Sciences.52(10): 921-937. https://doi.org/10.1139/cjes-2015-0007
2057	cjes-2014-0015.html	ReganS.P., WilliamsM.L., LeslieS., MahanK.H., JercinovicM.J., and HollandM.E.. 2014. The Cora Lake shear zone, Athabasca granulite terrane, an intraplate response to far-field orogenic processes during the amalgamation of Laurentia. Canadian Journal of Earth Sciences.51(9): 877-901. https://doi.org/10.1139/cjes-2014-0015
2058	e95-046.html	Shoufa Lin. 1995. Structural evolution and tectonic significance of the Eastern Highlands shear zone in Cape Breton Island, the Canadian Appalachians. Canadian Journal of Earth Sciences.32(5): 545-554. https://doi.org/10.1139/e95-046
2059	e17-081.html	James S. Cureton, Ben A. van der Pluijm, and Eric J. Essene. 1997. Nature of the Elzevir–Mazinaw domain boundary, Grenville Orogen, Ontario. Canadian Journal of Earth Sciences.34(7): 976-991. https://doi.org/10.1139/e17-081
2060	e03-033.html	John S Fedorowich, Mel R Stauffer, Rob Kerrich, and John F Lewry. 2003. Thermochronology of the Needle Falls Shear Zone: a post-collisional high-strain zone of the Trans-Hudson Orogen. Canadian Journal of Earth Sciences.40(7): 1009-1025. https://doi.org/10.1139/e03-033
2061	e93-115.html	Mel R. Stauffer and John F. Lewry. 1993. Regional setting and kinematic features of the Needle Falls Shear Zone, Trans-Hudson Orogen. Canadian Journal of Earth Sciences.30(7): 1338-1354. https://doi.org/10.1139/e93-115
2062	e03-039.html	Kevin H Mahan, Michael L Williams, and Julia A Baldwin. 2003. Contractional uplift of deep crustal rocks along the Legs Lake shear zone, western Churchill Province, Canadian Shield. Canadian Journal of Earth Sciences.40(8): 1085-1110. https://doi.org/10.1139/e03-039
2063	cjes-2022-0046.html	Derek Drayson, Alfredo Camacho, Mary Sanborn-Barrie, Daniele Regis, Kyle Larson, Alix Osinchuk, and S. Andrew DuFrane. 2022. Deformation history and tectonic significance of the Sanagak Lake shear zone, Boothia Peninsula, Nunavut. Canadian Journal of Earth Sciences.59(12): 1031-1052. https://doi.org/10.1139/cjes-2022-0046
2064	e00-035.html	N Culshaw, T Brown, P H Reynolds, and J WF Ketchum. 2000. Kanairiktok shear zone: the boundary between the Paleoproterozoic Makkovik Province and the Archean Nain Province, Labrador, Canada.. Canadian Journal of Earth Sciences.37(9): 1245-1257. https://doi.org/10.1139/e00-035
2065	cjes-2022-0009.html	B. Samson, B. Lafrance, X. Zhou, M. Hamilton, B. Quesnel, C. Scheffer, G. Beaudoin, and S. Perrouty. 2022. Structural geology of the Cadillac Group along the Malartic segment of the Larder Lake Cadillac deformation zone, Quebec, and implications for gold mineralization. Canadian Journal of Earth Sciences.59(9): 540-565. https://doi.org/10.1139/cjes-2022-0009
2066	e99-015.html	Lori Wilkinson, Alexander R Cruden, and Thomas E Krogh. 1999. Timing and kinematics of post-Timiskaming deformation within the Larder Lake - Cadillac deformation zone, southwest Abitibi greenstone belt, Ontario, Canada. Canadian Journal of Earth Sciences.36(4): 627-647. https://doi.org/10.1139/e99-015
2067	cjes-2015-0067.html	Bruno Lafrance. 2015. Geology of the orogenic Cheminis gold deposit along the Larder Lake – Cadillac deformation zone, Ontario. Canadian Journal of Earth Sciences.52(12): 1093-1108. https://doi.org/10.1139/cjes-2015-0067
2068	e81-108.html	Peter B. Read and Richard L. Brown. 1981. Columbia River fault zone: southeastern margin of the Shuswap and Monashee complexes, southern British Columbia. Canadian Journal of Earth Sciences.18(7): 1127-1145. https://doi.org/10.1139/e81-108
2069	e00-038.html	M E McMechan. 2000. Walker Creek fault zone, central Rocky Mountains, British Columbia-southern continuation of the Northern Rocky Mountain Trench fault zone. Canadian Journal of Earth Sciences.37(9): 1259-1273. https://doi.org/10.1139/e00-038
2070	e84-063.html	Larry S. Lane. 1984. Brittle deformation in the Columbia River fault zone near Revelstoke, southeastern British Columbia. Canadian Journal of Earth Sciences.21(5): 584-598. https://doi.org/10.1139/e84-063
2071	e94-127.html	S. Gregg Erickson. 1994. Deformation of shale and dolomite in the Lewis thrust fault zone, northwest Montana, U.S.A.. Canadian Journal of Earth Sciences.31(9): 1440-1448. https://doi.org/10.1139/e94-127
