	score
2016LORIS395	0.7918526785714286
2014LORR0182	0.80810546875
2019SORUS361	0.8465750558035714
2019SACLS479	0.79449462890625
2021LORR0019	0.7265869140625
2018GREAM005	0.8256138392857143
s226646	0.826904296875
2016SACLV022	0.6157602163461539
2016PSLEE021	0.760833740234375
2020UBFCC019	0.817138671875
2016ISAT0016	0.7349446614583334
2017PSLEE057	0.82431640625
2017ENST0071	0.7307400173611112
2020COAZ2023	0.769287109375
2020GRALY011	0.75638427734375
2014ENSU0005	0.77899169921875
2012LORR0217	0.634521484375
2018MONTS032	0.7057717063210227
2020EHES0017	0.8166910807291666
2019REN1S012	0.46826171875
2014GRENM063	0.7763671875
2016ENST0047	0.8029513888888888
2014PA066140	0.7254231770833334
2016GREAM017	0.7251953125
2020UBFCA025	0.8038155691964286
2020REN1S026	0.7961774553571429
s257685	0.812939453125
2019SACLX037	0.8220703125
2010PA112269	0.7396065848214286
2018POIT2288	0.71075439453125
2017IMTA0001	0.70234375
2019AIXM0357	0.6700439453125
2014PA066167	0.7915926846590909
2016LORIS423	0.6589936755952381
2017PA066590	0.7486436631944444
2019PSLEE016	0.51458740234375
2007INAL0020	0.7384690504807693
2018NORMR077	0.6770751953125
2017USPCB257	0.8292893629807693
2019SACLC101	0.7055315290178571
2013PA070023	0.7957356770833334
2013CNAM0879	0.727783203125
2004PA100085	0.66767578125
2018TOU20010	0.6504313151041666
s194287	0.7692522321428571
1995NICE2013	0.6396484375
2017AIXM0430	0.6339285714285714
2018SACLS029	0.7633138020833333
2019CLFAC030	0.8180042613636364
2018TOU30048	0.7020818536931818
2020LYSEI045	0.8298196231617647
2017INPT0085	0.8369891826923077
2020TOU30191	0.74373779296875
2019UPHF0027	0.7686089409722222
2018SACLC089	0.7224609375
2013PA030163	0.637115478515625
2019SORUS093	0.7302997295673077
2011TOUL0010	0.7423502604166666
2010PA100087	0.79736328125
2000NAN21035	0.57001953125
s194654	0.7176378038194444
2016LIL30053	0.838623046875
s231029	0.8560112847222222
2016LAROS019	0.849609375
2011DENS0047	0.83050537109375
2009PA077195	0.69921875
2018SORUS304	0.6799858940972222
2020SORUS048	0.8606770833333334
2020TOU10019	0.7994384765625
2013DENS0039	0.8073012408088235
2017SACLX093	0.852294921875
2020IPPAT036	0.604505037006579
2020UPASC029	0.7926136363636364
2019SACLS517	0.79119873046875
2020LORR0037	0.6088071076766305
2019LYSE1305	0.7195255055147058
2016COMP2254	0.7734375
2012ISAT0010	0.6929931640625
2018USPCC022	0.67099609375
2020LYSE2016	0.6075815054086539
2009NAN10054	0.6864107572115384
2019SACLC038	0.8220703125
2010LYO22013	0.7957763671875
s258910	0.7456648543074325
2014NANT2002	0.7647372159090909
2020UPASG064	0.7972745028409091
2011AVIG0188	0.28120561079545453
2018LORR0088	0.7978108723958334
2018TOU30200	0.7458089192708334
2018ORLE2053	0.754638671875
2016MONTT259	0.7939877717391305
2018GREAA011	0.8078507133152174
s236680	0.6541082208806818
2018USPCC207	0.6835530598958334
s240825	0.75244140625
2013BESA1018	0.6663818359375
