	score
BACA5C840379E28F3AF472CA336084252B283BDB	0.7151692708333334
CB7C1F333E418AC57040EAEDD6A11B40AD838BE4	0.76953125
674268074A5526E87AD44B05BF66583D5F7396E8	0.4469129774305556
402A47D56DDACF98027EF2FA9F3F20A4336B6C76	0.5804036458333334
5D0D85A0C9D5750077137BD3570A2DD830D70EB4	0.7646040482954546
330B2725D07CF3E56213D55E74B3A55E449AB88B	0.771484375
644FDED382BC3012D326EF7068C5D98E960AF47B	0.6631074793198529
15BFA3AA49D1ADC288A3E871DE968A4F4C027BFF	0.7577039930555556
ADDE0639CDB5D15C7526414A0BF2DF1CAE0B4C08	0.7257486979166666
94FB2BCDD721B373CC88A11F01D473834FEAFBB7	0.67626953125
9FEA436A0CBB7B68CBCC33894ECCAC3183F11FD4	0.814599609375
B33F1EFE970FD61E660CFE375E6351A32731104C	0.746337890625
1855AA7B74EA6A1FB6546FF2AF64EEFBC1231D48	0.8570963541666666
BFC2FECB8C3AE9250D644B70ACED5085534F2E5F	0.612109375
B0ABE592785DE73BBE5170BE87E536FC8DE1977B	0.7391764322916666
06FDA76F479267EB0537685257A82F54DF0920FC	0.706787109375
DF685A93C76915F3D5DD98E0D9DA2984E35C59E8	0.6593017578125
39776F664E8CCF100D9FFE9C5E8B7371842526F7	0.5419108072916666
EE4D43C5087FDB60823681B5C5AA960A93DFED88	0.86015625
E10B4FFF32EDE7AD312D53D152E099333E2F781A	0.759765625
7F0B8D9B4E11BC81B786B71A4BAA2B321CFB1588	0.71337890625
4E7E6B91F41A5BD9C670C4A4819E85CC2359DF36	0.8077392578125
23E92EE185910814AEC7A022135A90F4BCAC07A8	0.806396484375
F9BFAEDBBAF68245484AEEF16CCC863A1EC44CC1	0.774755859375
EA66A5D01FC2D34F446AE2C16D720D411F0851D0	0.57138671875
BF5E5AFE9C4BA6419A7F1959250C451D6A763E24	0.72705078125
9A5C0A119E0D2AEAA857D730E801A84561749B60	0.6180419921875
4322BE168FFB79E0430BCC8F86549B1BFF6C0C91	0.4737881747159091
0323075C151A1D514E9E612E5672B2D13509A12D	0.7239583333333334
51DE736E5088F4C9A8EB1F9A7B811CB3DD4DBB42	0.69390869140625
51847D0C0790B8A12CA34EFD5E1EF71401DF81EE	0.233306884765625
4EBB38584F774F8B3E099E6E1B8B1C086A0ACAF3	0.6580403645833334
EED1330DA2FAD168E360E6B7547F7F8C513A8D32	0.6625
B456C0CBFBCD1310F2552E1762F107C37630C9FD	0.6568603515625
9974F9FE534D1F74C1A2459F8BAFAC8834F0F472	0.70810546875
D59AF093A8DF7584865444E894572432E6FF2C2F	0.3514927455357143
2B2E9F3E92E75152B7F934971BC357553338122A	0.61083984375
F217F6E9702189893625317BE1612FB88C5678C6	0.72763671875
87966C9B6C61AC2215D6E8EC896708D0B4DE07E8	0.6964518229166666
995CCC6F3800F53EDDC942B131D4059229384961	0.7278878348214286
C44C7FEA3ED9F23838580486532BCEA0761F11A6	0.68505859375
8B258A9C1537380EB8E2F3AD2D3D9B6D8C0769DE	0.8453125
5BFB4BF1CD268D0E884F2F2B1C14937545508BBD	0.72607421875
F9BA664C1416C52E9EA1822FFA59FE45BF5329E3	0.5625
0D6136C20FF38F2BEA6D93E09C4E42249E2854B9	0.8157552083333334
4D9972E5E7D9E06FC90FC8FA0B7F6033FED7B194	0.2813350132533482
A1AB6F96E8C72C5E343037D623A8D4B1B1DE6061	0.6912667410714286
C9FA90F42721F1491909EAC17F53C48EDFFA0BDF	0.32331399356617646
A024D6351EFF805B408EDCA0BEC5E6BE7668EDCE	0.71533203125
08AA248EF68F62CFA2D0FFA39A1FCB7D3678461A	0.7552083333333334
EC7DB2E6E290DC497736E192E81A1F7B25B24CFD	0.5029296875
685A2BAF8BCB5031F24757D3F6CBCDC84132B935	0.680908203125
A32CBF9BD69695B2AF8C6503982668C8C164D3D5	0.7753092447916666
5BE951FA05ABE95582CFBAC3180CC9C25850DF16	0.790673828125
F47497D5C884A297FE55BDC8D8938E72BDC2C04C	0.72314453125
3F2C1FCD6E8B482FCF14B2B80E14EA5ED7A068B7	0.73837890625
